      451	2015-07-02 14:37:47	19	1	1	0
      449	2015-07-02 14:38:04	19	1	1	0
      444	2015-07-02 14:39:03	19	1	1	0
      444	2015-07-02 14:39:05	19	1	1	0
      457	2015-07-02 14:40:13	19	1	1	0
      457	2015-07-02 14:40:15	19	1	1	0
      812	2015-07-02 14:43:31	19	1	1	0
      812	2015-07-02 14:43:32	19	1	1	0
      443	2015-07-02 14:47:09	19	1	1	0
      443	2015-07-02 14:47:11	19	1	1	0
      443	2015-07-02 14:47:13	19	1	1	0
      450	2015-07-02 14:52:20	19	1	1	0
      450	2015-07-02 14:52:22	19	1	1	0
      457	2015-07-02 15:32:01	19	1	1	0
      441	2015-07-02 18:55:26	19	1	1	0
      441	2015-07-02 18:55:28	19	1	1	0
      441	2015-07-02 18:55:30	19	1	1	0
      441	2015-07-02 18:55:32	19	1	1	0
      441	2015-07-02 18:57:43	19	1	1	0
      441	2015-07-02 18:57:47	19	1	1	0
      441	2015-07-02 18:57:49	19	1	1	0
      865	2015-07-02 20:05:29	19	0	1	0
      865	2015-07-02 20:05:32	19	0	1	0
      432	2015-07-03 07:12:48	19	0	1	0
      432	2015-07-03 07:12:52	19	0	1	0
      811	2015-07-03 07:32:59	19	0	1	0
      811	2015-07-03 07:33:01	19	0	1	0
      430	2015-07-03 07:35:56	19	0	1	0
      430	2015-07-03 07:35:58	19	0	1	0
      457	2015-07-03 07:36:05	19	0	1	0
      457	2015-07-03 07:36:19	19	0	1	0
      433	2015-07-03 07:39:28	19	0	1	0
      452	2015-07-03 07:41:00	19	0	1	0
      455	2015-07-03 07:44:13	19	0	1	0
      812	2015-07-03 07:44:41	19	0	1	0
      451	2015-07-03 07:47:45	19	0	1	0
      451	2015-07-03 07:47:47	19	0	1	0
      436	2015-07-03 07:48:04	19	0	1	0
      436	2015-07-03 07:48:06	19	0	1	0
      458	2015-07-03 07:54:15	19	0	1	0
      458	2015-07-03 07:54:17	19	0	1	0
      443	2015-07-03 07:54:20	19	0	1	0
      450	2015-07-03 07:54:31	19	0	1	0
      450	2015-07-03 07:54:33	19	0	1	0
      443	2015-07-03 07:54:36	19	0	1	0
      443	2015-07-03 07:54:41	19	0	1	0
      443	2015-07-03 07:54:43	19	0	1	0
      437	2015-07-03 07:55:06	19	0	1	0
      604	2015-07-03 07:55:21	19	0	1	0
      604	2015-07-03 07:55:23	19	0	1	0
      444	2015-07-03 07:55:38	19	0	1	0
      444	2015-07-03 07:55:40	19	0	1	0
      441	2015-07-03 07:56:37	19	0	1	0
      441	2015-07-03 07:56:39	19	0	1	0
      441	2015-07-03 07:56:41	19	0	1	0
      460	2015-07-03 07:57:31	19	0	1	0
      460	2015-07-03 07:57:34	19	0	1	0
      447	2015-07-03 07:58:25	19	0	1	0
      456	2015-07-03 07:59:11	19	0	0	0
      434	2015-07-03 07:59:15	19	0	1	0
      431	2015-07-03 07:59:25	19	0	1	0
      431	2015-07-03 07:59:27	19	0	1	0
      449	2015-07-03 08:00:19	19	0	1	0
      454	2015-07-03 08:00:32	19	0	1	0
      865	2015-07-03 08:02:39	19	1	1	0
      865	2015-07-03 08:02:41	19	1	1	0
      453	2015-07-03 08:03:51	19	0	1	0
      453	2015-07-03 08:03:54	19	0	1	0
      459	2015-07-03 08:07:32	19	0	1	0
      459	2015-07-03 08:07:34	19	0	1	0
      440	2015-07-03 08:07:47	19	0	1	0
      439	2015-07-03 08:18:11	19	0	1	0
      438	2015-07-03 08:22:48	19	0	1	0
      438	2015-07-03 08:22:51	19	0	1	0
      445	2015-07-03 08:25:42	19	0	1	0
      445	2015-07-03 08:25:43	19	0	1	0
      442	2015-07-03 09:01:05	19	0	1	0
      865	2015-07-03 10:52:04	19	1	1	0
      865	2015-07-03 10:52:06	19	1	1	0
      431	2015-07-03 14:58:36	19	0	1	0
      431	2015-07-03 14:58:38	19	0	1	0
      431	2015-07-03 14:58:45	19	0	1	0
      431	2015-07-03 14:58:53	19	0	1	0
      431	2015-07-03 14:59:03	19	0	1	0
      431	2015-07-03 14:59:05	19	0	1	0
      431	2015-07-03 14:59:52	19	0	1	0
      431	2015-07-03 14:59:55	19	0	1	0
      431	2015-07-03 15:00:04	19	0	1	0
      431	2015-07-03 15:00:06	19	0	1	0
      445	2015-07-03 15:00:09	19	0	1	0
      445	2015-07-03 15:00:11	19	0	1	0
      445	2015-07-03 15:00:22	19	1	1	0
      445	2015-07-03 15:00:23	19	1	1	0
      445	2015-07-03 15:00:25	19	1	1	0
      459	2015-07-03 15:00:29	19	1	1	0
      459	2015-07-03 15:00:33	19	1	1	0
      431	2015-07-03 15:00:36	19	1	1	0
      811	2015-07-03 15:00:52	19	1	1	0
      450	2015-07-03 15:00:56	19	1	1	0
      450	2015-07-03 15:00:58	19	1	1	0
      430	2015-07-03 15:01:00	19	1	1	0
      430	2015-07-03 15:01:02	19	1	1	0
      437	2015-07-03 15:01:05	19	1	1	0
      432	2015-07-03 15:01:18	19	1	1	0
      432	2015-07-03 15:01:26	19	1	1	0
      440	2015-07-03 15:01:53	19	1	1	0
      439	2015-07-03 15:01:58	19	1	1	0
      604	2015-07-03 15:02:05	19	1	1	0
      604	2015-07-03 15:02:06	19	1	1	0
      812	2015-07-03 15:02:14	19	1	1	0
      812	2015-07-03 15:02:16	19	1	1	0
      455	2015-07-03 15:02:21	19	1	1	0
      434	2015-07-03 15:02:28	19	1	1	0
      442	2015-07-03 15:02:32	19	1	1	0
      434	2015-07-03 15:02:37	19	1	1	0
      453	2015-07-03 15:02:57	19	1	1	0
      453	2015-07-03 15:02:59	19	1	1	0
      444	2015-07-03 15:04:04	19	1	1	0
      456	2015-07-03 15:04:16	19	1	0	0
      453	2015-07-03 15:05:33	19	1	1	0
      452	2015-07-03 15:05:38	19	1	1	0
      447	2015-07-03 15:06:14	19	1	1	0
      451	2015-07-03 15:07:35	19	1	1	0
      451	2015-07-03 15:07:37	19	1	1	0
      449	2015-07-03 15:10:32	19	1	1	0
      457	2015-07-03 15:12:38	19	1	1	0
      457	2015-07-03 15:12:40	19	1	1	0
      433	2015-07-03 15:13:32	19	1	1	0
      433	2015-07-03 15:13:34	19	1	1	0
      454	2015-07-03 15:13:39	19	1	1	0
      458	2015-07-03 15:13:42	19	1	1	0
      458	2015-07-03 15:13:52	19	1	1	0
      438	2015-07-03 15:15:37	19	1	1	0
      438	2015-07-03 15:15:41	19	1	1	0
      443	2015-07-03 15:30:36	19	1	1	0
      443	2015-07-03 15:30:39	19	1	1	0
      443	2015-07-03 15:30:41	19	1	1	0
      460	2015-07-03 16:17:19	19	1	1	0
      460	2015-07-03 16:17:22	19	1	1	0
      436	2015-07-03 16:20:42	19	1	1	0
      436	2015-07-03 16:20:44	19	1	1	0
      436	2015-07-03 16:20:46	19	1	1	0
      441	2015-07-03 17:14:42	19	1	1	0
      441	2015-07-03 17:14:45	19	1	1	0
      441	2015-07-03 17:14:48	19	1	1	0
      441	2015-07-03 17:29:07	19	1	1	0
      441	2015-07-03 17:29:09	19	1	1	0
      441	2015-07-03 17:29:11	19	1	1	0
      865	2015-07-03 20:19:37	19	0	1	0
      865	2015-07-03 20:19:39	19	0	1	0
      865	2015-07-04 08:55:59	19	1	1	0
      865	2015-07-04 08:56:01	19	1	1	0
      865	2015-07-04 20:25:20	19	0	1	0
      865	2015-07-04 20:25:22	19	0	1	0
      865	2015-07-04 20:25:29	19	0	1	0
      865	2015-07-05 08:27:14	19	1	1	0
      865	2015-07-05 08:27:16	19	1	1	0
      865	2015-07-05 20:54:29	19	0	1	0
      865	2015-07-05 20:54:31	19	0	1	0
      441	2015-07-06 07:25:57	19	0	1	0
      441	2015-07-06 07:25:59	19	0	1	0
      441	2015-07-06 07:26:02	19	0	1	0
      441	2015-07-06 07:26:04	19	0	1	0
      441	2015-07-06 07:26:08	19	0	1	0
      441	2015-07-06 07:26:10	19	0	1	0
      441	2015-07-06 07:26:14	19	0	1	0
      457	2015-07-06 07:34:47	19	0	1	0
      457	2015-07-06 07:34:49	19	0	1	0
      459	2015-07-06 07:40:18	19	0	1	0
      459	2015-07-06 07:40:20	19	0	1	0
      455	2015-07-06 07:40:26	19	0	1	0
      455	2015-07-06 07:40:31	19	0	1	0
      451	2015-07-06 07:41:20	19	0	1	0
      451	2015-07-06 07:41:22	19	0	1	0
      438	2015-07-06 07:43:19	19	0	1	0
      438	2015-07-06 07:43:22	19	0	1	0
      811	2015-07-06 07:43:27	19	0	1	0
      811	2015-07-06 07:43:30	19	0	1	0
      812	2015-07-06 07:44:42	19	0	1	0
      812	2015-07-06 07:44:53	19	0	1	0
      430	2015-07-06 07:46:06	19	0	1	0
      436	2015-07-06 07:48:15	19	0	1	0
      436	2015-07-06 07:48:16	19	0	1	0
      432	2015-07-06 07:54:39	19	0	1	0
      432	2015-07-06 07:54:42	19	0	1	0
      458	2015-07-06 07:55:21	19	0	1	0
      458	2015-07-06 07:55:23	19	0	1	0
      433	2015-07-06 07:55:28	19	0	1	0
      435	2015-07-06 07:55:44	19	0	1	0
      440	2015-07-06 07:56:00	19	0	1	0
      437	2015-07-06 07:56:55	19	0	1	0
      449	2015-07-06 07:57:04	19	0	1	0
      454	2015-07-06 07:57:31	19	0	1	0
      604	2015-07-06 07:57:51	19	0	1	0
      604	2015-07-06 07:57:53	19	0	1	0
      431	2015-07-06 07:58:01	19	0	1	0
      431	2015-07-06 07:58:03	19	0	1	0
      431	2015-07-06 07:58:05	19	0	1	0
      460	2015-07-06 07:59:20	19	0	1	0
      453	2015-07-06 07:59:54	19	0	1	0
      453	2015-07-06 07:59:55	19	0	1	0
      447	2015-07-06 08:01:13	19	0	1	0
      450	2015-07-06 08:01:27	19	0	1	0
      450	2015-07-06 08:01:29	19	0	1	0
      442	2015-07-06 08:05:29	19	0	1	0
      439	2015-07-06 08:08:38	19	0	1	0
      452	2015-07-06 08:11:04	19	0	1	0
      456	2015-07-06 08:11:12	19	0	0	0
      434	2015-07-06 08:11:16	19	0	1	0
      445	2015-07-06 08:28:01	19	0	1	0
      445	2015-07-06 08:28:07	19	0	1	0
      443	2015-07-06 08:42:53	19	0	1	0
      443	2015-07-06 08:42:55	19	0	1	0
      865	2015-07-06 09:34:47	19	1	1	0
      865	2015-07-06 09:34:49	19	1	1	0
      459	2015-07-06 14:30:09	19	1	1	0
      459	2015-07-06 14:30:11	19	1	1	0
      432	2015-07-06 14:30:22	19	1	1	0
      432	2015-07-06 14:30:26	19	1	1	0
      438	2015-07-06 14:30:50	19	1	1	0
      438	2015-07-06 14:30:53	19	1	1	0
      434	2015-07-06 14:31:10	19	1	1	0
      811	2015-07-06 14:31:16	19	1	1	0
      811	2015-07-06 14:31:19	19	1	1	0
      431	2015-07-06 14:31:21	19	1	1	0
      452	2015-07-06 14:32:03	19	1	1	0
      440	2015-07-06 14:32:23	19	1	1	0
      451	2015-07-06 14:32:30	19	1	1	0
      451	2015-07-06 14:32:32	19	1	1	0
      455	2015-07-06 14:32:39	19	1	1	0
      455	2015-07-06 14:32:43	19	1	1	0
      453	2015-07-06 14:32:47	19	1	1	0
      453	2015-07-06 14:32:49	19	1	1	0
      443	2015-07-06 14:32:53	19	1	1	0
      443	2015-07-06 14:32:54	19	1	1	0
      453	2015-07-06 14:32:58	19	1	1	0
      453	2015-07-06 14:33:00	19	1	1	0
      436	2015-07-06 14:33:03	19	1	1	0
      436	2015-07-06 14:33:05	19	1	1	0
      450	2015-07-06 14:33:11	19	1	1	0
      450	2015-07-06 14:33:13	19	1	1	0
      442	2015-07-06 14:33:16	19	1	1	0
      812	2015-07-06 14:33:20	19	1	1	0
      460	2015-07-06 14:33:24	19	1	1	0
      447	2015-07-06 14:33:26	19	1	1	0
      435	2015-07-06 14:33:32	19	1	1	0
      445	2015-07-06 14:33:37	19	1	1	0
      445	2015-07-06 14:33:39	19	1	1	0
      445	2015-07-06 14:33:40	19	1	1	0
      458	2015-07-06 14:33:52	19	1	1	0
      458	2015-07-06 14:34:03	19	1	1	0
      458	2015-07-06 14:34:06	19	1	1	0
      458	2015-07-06 14:34:08	19	1	1	0
      433	2015-07-06 14:34:15	19	1	1	0
      456	2015-07-06 14:34:29	19	1	0	0
      604	2015-07-06 14:34:47	19	1	1	0
      604	2015-07-06 14:34:48	19	1	1	0
      430	2015-07-06 14:36:30	19	1	1	0
      430	2015-07-06 14:36:32	19	1	1	0
      454	2015-07-06 14:37:41	19	1	1	0
      437	2015-07-06 14:38:23	19	1	1	0
      437	2015-07-06 14:38:27	19	1	1	0
      439	2015-07-06 14:39:34	19	1	1	0
      449	2015-07-06 14:51:32	19	1	1	0
      457	2015-07-06 15:04:09	19	1	1	0
      457	2015-07-06 15:04:12	19	1	1	0
      441	2015-07-06 17:23:54	19	1	1	0
      441	2015-07-06 17:23:56	19	1	1	0
      441	2015-07-06 17:23:58	19	1	1	0
      441	2015-07-06 17:24:00	19	1	1	0
      441	2015-07-06 17:25:22	19	1	1	0
      441	2015-07-06 17:25:37	19	1	1	0
      441	2015-07-06 17:25:39	19	1	1	0
      865	2015-07-06 20:38:32	19	7	1	0
      865	2015-07-06 20:38:37	19	7	1	0
      865	2015-07-07 07:36:59	19	1	1	0
      865	2015-07-07 07:37:01	19	1	1	0
      438	2015-07-07 07:37:25	19	0	1	0
      438	2015-07-07 07:37:29	19	0	1	0
      811	2015-07-07 07:38:29	19	0	1	0
      811	2015-07-07 07:38:32	19	0	1	0
      441	2015-07-07 07:41:07	19	0	1	0
      441	2015-07-07 07:41:12	19	0	1	0
      441	2015-07-07 07:41:14	19	0	1	0
      441	2015-07-07 07:41:19	19	0	1	0
      441	2015-07-07 07:41:21	19	0	1	0
      455	2015-07-07 07:43:22	19	0	1	0
      432	2015-07-07 07:45:44	19	0	1	0
      432	2015-07-07 07:45:46	19	0	1	0
      451	2015-07-07 07:48:46	19	0	1	0
      451	2015-07-07 07:48:53	19	0	1	0
      459	2015-07-07 07:48:58	19	0	1	0
      459	2015-07-07 07:49:00	19	0	1	0
      435	2015-07-07 07:49:27	19	0	1	0
      430	2015-07-07 07:50:23	19	0	1	0
      430	2015-07-07 07:50:24	19	0	1	0
      457	2015-07-07 07:50:38	19	0	1	0
      457	2015-07-07 07:50:40	19	0	1	0
      440	2015-07-07 07:51:07	19	0	1	0
      444	2015-07-07 07:51:42	19	0	1	0
      444	2015-07-07 07:51:45	19	0	1	0
      453	2015-07-07 07:52:04	19	0	1	0
      453	2015-07-07 07:52:06	19	0	1	0
      453	2015-07-07 07:52:08	19	0	1	0
      431	2015-07-07 07:52:50	19	0	1	0
      431	2015-07-07 07:52:54	19	0	1	0
      604	2015-07-07 07:53:14	19	0	1	0
      604	2015-07-07 07:53:16	19	0	1	0
      437	2015-07-07 07:53:44	19	0	1	0
      450	2015-07-07 07:54:22	19	0	1	0
      450	2015-07-07 07:54:24	19	0	1	0
      458	2015-07-07 07:55:46	19	0	1	0
      458	2015-07-07 07:55:48	19	0	1	0
      447	2015-07-07 07:56:06	19	0	1	0
      447	2015-07-07 07:56:09	19	0	1	0
      812	2015-07-07 07:56:50	19	0	1	0
      812	2015-07-07 07:56:52	19	0	1	0
      460	2015-07-07 07:57:25	19	0	1	0
      460	2015-07-07 07:57:27	19	0	1	0
      445	2015-07-07 07:57:32	19	0	1	0
      445	2015-07-07 07:57:34	19	0	1	0
      445	2015-07-07 07:57:36	19	0	1	0
      436	2015-07-07 07:58:05	19	0	1	0
      436	2015-07-07 07:58:10	19	0	1	0
      454	2015-07-07 07:59:03	19	0	1	0
      433	2015-07-07 07:59:19	19	0	1	0
      452	2015-07-07 08:07:13	19	0	1	0
      439	2015-07-07 08:07:18	19	0	1	0
      434	2015-07-07 08:10:08	19	0	1	0
      456	2015-07-07 08:10:15	19	0	0	0
      443	2015-07-07 08:11:00	19	0	1	0
      443	2015-07-07 08:11:02	19	0	1	0
      442	2015-07-07 08:32:05	19	0	1	0
      431	2015-07-07 14:29:54	19	1	1	0
      431	2015-07-07 14:30:02	19	1	1	0
      431	2015-07-07 14:30:06	19	1	1	0
      431	2015-07-07 14:30:07	19	1	1	0
      431	2015-07-07 14:30:11	19	1	1	0
      431	2015-07-07 14:30:13	19	1	1	0
      459	2015-07-07 14:30:16	19	1	1	0
      459	2015-07-07 14:30:21	19	1	1	0
      432	2015-07-07 14:30:31	19	1	1	0
      432	2015-07-07 14:30:35	19	1	1	0
      450	2015-07-07 14:30:39	19	1	1	0
      450	2015-07-07 14:30:41	19	1	1	0
      436	2015-07-07 14:30:45	19	1	1	0
      436	2015-07-07 14:30:47	19	1	1	0
      445	2015-07-07 14:31:02	19	1	1	0
      445	2015-07-07 14:31:04	19	1	1	0
      433	2015-07-07 14:31:17	19	1	1	0
      433	2015-07-07 14:31:23	19	1	1	0
      453	2015-07-07 14:31:27	19	1	1	0
      435	2015-07-07 14:31:31	19	1	1	0
      444	2015-07-07 14:32:01	19	1	1	0
      444	2015-07-07 14:32:02	19	1	1	0
      812	2015-07-07 14:32:13	19	1	1	0
      812	2015-07-07 14:32:19	19	1	1	0
      812	2015-07-07 14:32:26	19	1	1	0
      438	2015-07-07 14:32:37	19	1	1	0
      438	2015-07-07 14:32:41	19	1	1	0
      460	2015-07-07 14:32:49	19	1	1	0
      457	2015-07-07 14:32:57	19	1	1	0
      430	2015-07-07 14:33:02	19	1	1	0
      430	2015-07-07 14:33:04	19	1	1	0
      454	2015-07-07 14:33:08	19	1	1	0
      454	2015-07-07 14:33:10	19	1	1	0
      447	2015-07-07 14:33:14	19	1	1	0
      455	2015-07-07 14:33:50	19	1	1	0
      458	2015-07-07 14:34:00	19	1	1	0
      442	2015-07-07 14:34:03	19	1	1	0
      456	2015-07-07 14:34:15	19	1	0	0
      440	2015-07-07 14:34:23	19	1	1	0
      451	2015-07-07 14:34:30	19	1	1	0
      451	2015-07-07 14:34:32	19	1	1	0
      443	2015-07-07 14:34:37	19	1	1	0
      443	2015-07-07 14:34:40	19	1	1	0
      434	2015-07-07 14:36:52	19	1	1	0
      452	2015-07-07 14:37:01	19	1	1	0
      437	2015-07-07 14:37:45	19	1	1	0
      811	2015-07-07 14:39:10	19	1	1	0
      443	2015-07-07 14:39:23	19	1	1	0
      443	2015-07-07 14:39:25	19	1	1	0
      443	2015-07-07 14:39:27	19	1	1	0
      604	2015-07-07 14:41:25	19	1	1	0
      604	2015-07-07 14:41:27	19	1	1	0
      440	2015-07-07 14:42:19	19	1	1	0
      441	2015-07-07 17:33:17	19	1	1	0
      441	2015-07-07 17:33:21	19	1	1	0
      441	2015-07-07 17:33:23	19	1	1	0
      441	2015-07-07 17:33:24	19	1	1	0
      441	2015-07-07 17:37:32	19	1	1	0
      441	2015-07-07 17:37:34	19	1	1	0
      865	2015-07-07 18:56:25	19	0	1	0
      865	2015-07-07 18:56:27	19	0	1	0
      441	2015-07-08 07:14:58	19	0	1	0
      441	2015-07-08 07:15:00	19	0	1	0
      441	2015-07-08 07:15:03	19	0	1	0
      441	2015-07-08 07:15:05	19	0	1	0
      449	2015-07-08 07:33:14	19	0	1	0
      447	2015-07-08 07:34:06	19	0	1	0
      811	2015-07-08 07:37:52	19	0	1	0
      811	2015-07-08 07:37:55	19	0	1	0
      451	2015-07-08 07:38:46	19	0	1	0
      451	2015-07-08 07:38:48	19	0	1	0
      438	2015-07-08 07:39:02	19	0	1	0
      438	2015-07-08 07:39:06	19	0	1	0
      455	2015-07-08 07:39:56	19	0	1	0
      455	2015-07-08 07:40:00	19	0	1	0
      430	2015-07-08 07:40:04	19	0	1	0
      430	2015-07-08 07:40:06	19	0	1	0
      432	2015-07-08 07:51:35	19	0	1	0
      432	2015-07-08 07:51:38	19	0	1	0
      458	2015-07-08 07:52:09	19	0	1	0
      458	2015-07-08 07:52:11	19	0	1	0
      437	2015-07-08 07:53:51	19	0	1	0
      454	2015-07-08 07:54:10	19	0	1	0
      459	2015-07-08 07:55:37	19	0	1	0
      459	2015-07-08 07:55:38	19	0	1	0
      450	2015-07-08 07:55:41	19	0	1	0
      450	2015-07-08 07:55:44	19	0	1	0
      457	2015-07-08 07:56:32	19	0	1	0
      457	2015-07-08 07:56:33	19	0	1	0
      453	2015-07-08 07:58:11	19	0	1	0
      453	2015-07-08 07:58:13	19	0	1	0
      453	2015-07-08 07:58:15	19	0	1	0
      812	2015-07-08 07:58:32	19	0	1	0
      435	2015-07-08 07:58:40	19	0	1	0
      460	2015-07-08 07:58:44	19	0	1	0
      460	2015-07-08 07:58:47	19	0	1	0
      445	2015-07-08 07:58:57	19	0	1	0
      445	2015-07-08 07:58:59	19	0	1	0
      445	2015-07-08 07:59:01	19	0	1	0
      436	2015-07-08 07:59:47	19	0	1	0
      433	2015-07-08 08:01:19	19	0	1	0
      433	2015-07-08 08:01:21	19	0	1	0
      440	2015-07-08 08:01:42	19	0	1	0
      452	2015-07-08 08:05:18	19	0	1	0
      439	2015-07-08 08:05:58	19	0	1	0
      604	2015-07-08 08:06:09	19	0	1	0
      604	2015-07-08 08:06:10	19	0	1	0
      434	2015-07-08 08:14:15	19	0	1	0
      456	2015-07-08 08:14:21	19	0	0	0
      442	2015-07-08 08:14:58	19	0	1	0
      865	2015-07-08 08:23:15	19	1	1	0
      865	2015-07-08 08:23:21	19	1	1	0
      444	2015-07-08 08:26:11	19	0	1	0
      444	2015-07-08 08:26:13	19	0	1	0
      443	2015-07-08 08:36:45	19	0	1	0
      443	2015-07-08 08:36:47	19	0	1	0
      431	2015-07-08 08:57:53	19	0	1	0
      811	2015-07-08 14:30:03	19	1	1	0
      811	2015-07-08 14:30:06	19	1	1	0
      459	2015-07-08 14:30:08	19	1	1	0
      459	2015-07-08 14:30:10	19	1	1	0
      432	2015-07-08 14:30:20	19	1	1	0
      432	2015-07-08 14:30:24	19	1	1	0
      436	2015-07-08 14:31:22	19	1	1	0
      436	2015-07-08 14:31:24	19	1	1	0
      460	2015-07-08 14:32:32	19	1	1	0
      440	2015-07-08 14:33:49	19	1	1	0
      444	2015-07-08 14:34:23	19	1	1	0
      444	2015-07-08 14:34:25	19	1	1	0
      451	2015-07-08 14:34:43	19	1	1	0
      451	2015-07-08 14:34:44	19	1	1	0
      450	2015-07-08 14:35:23	19	1	1	0
      450	2015-07-08 14:35:25	19	1	1	0
      434	2015-07-08 14:35:30	19	1	1	0
      434	2015-07-08 14:35:34	19	1	1	0
      438	2015-07-08 14:36:40	19	1	1	0
      438	2015-07-08 14:36:44	19	1	1	0
      431	2015-07-08 14:36:48	19	1	1	0
      431	2015-07-08 14:36:52	19	1	1	0
      431	2015-07-08 14:36:54	19	1	1	0
      452	2015-07-08 14:36:55	19	1	1	0
      452	2015-07-08 14:37:03	19	1	1	0
      455	2015-07-08 14:37:07	19	1	1	0
      455	2015-07-08 14:37:09	19	1	1	0
      436	2015-07-08 14:37:18	19	1	1	0
      433	2015-07-08 14:37:43	19	1	1	0
      432	2015-07-08 14:38:12	19	1	1	0
      432	2015-07-08 14:38:15	19	1	1	0
      460	2015-07-08 14:39:39	19	1	1	0
      453	2015-07-08 14:40:26	19	1	1	0
      437	2015-07-08 14:41:06	19	1	1	0
      454	2015-07-08 14:41:52	19	1	1	0
      812	2015-07-08 14:42:01	19	1	1	0
      458	2015-07-08 14:42:10	19	1	1	0
      458	2015-07-08 14:42:12	19	1	1	0
      458	2015-07-08 14:42:14	19	1	1	0
      447	2015-07-08 14:42:18	19	1	1	0
      445	2015-07-08 14:42:25	19	1	1	0
      445	2015-07-08 14:42:26	19	1	1	0
      442	2015-07-08 14:42:34	19	1	1	0
      457	2015-07-08 14:42:56	19	1	1	0
      457	2015-07-08 14:42:59	19	1	1	0
      457	2015-07-08 14:43:01	19	1	1	0
      439	2015-07-08 14:43:59	19	1	1	0
      456	2015-07-08 14:45:08	19	1	0	0
      604	2015-07-08 14:46:13	19	1	1	0
      604	2015-07-08 14:46:15	19	1	1	0
      435	2015-07-08 14:46:26	19	1	1	0
      435	2015-07-08 14:46:37	19	1	1	0
      443	2015-07-08 14:52:51	19	1	1	0
      443	2015-07-08 14:52:53	19	1	1	0
      443	2015-07-08 14:52:56	19	1	1	0
      441	2015-07-08 17:29:59	19	1	1	0
      441	2015-07-08 17:30:01	19	1	1	0
      441	2015-07-08 17:30:02	19	1	1	0
      449	2015-07-08 18:41:51	19	1	1	0
      865	2015-07-08 19:37:44	19	0	1	0
      865	2015-07-08 19:37:46	19	0	1	0
      441	2015-07-08 20:37:41	19	1	1	0
      441	2015-07-08 20:37:47	19	1	1	0
      441	2015-07-08 20:37:48	19	1	1	0
      441	2015-07-09 07:16:30	19	0	1	0
